"id","token","bayes_categories_id","count"
"4919","constraint","1","1"
"4920","key","1","3"
"4921","lesson","1","1"
"4922","corollary","1","1"
"4923","marshall","1","1"
"4924","blogged","1","1"
"4925","learning","1","1"
"4926","people","1","5"
"4927","empirically","1","1"
"4928","strategies","1","2"
"4929","deal","1","1"
"4930","give","1","1"
"4931","western","1","2"
"4932","start","1","1"
"4933","testing","1","1"
"4934","jxb","1","1"
"4935","oxfordjournals","1","1"
"4936","content","1","1"
"4937","iopscience","1","1"
"4938","iop","1","1"
"4939","article","1","1"
"4940","blogspot","1","2"
"4941","_cuopp34qde","1","1"
"4942","vojan7bp4gi","1","1"
"4943","aaaaaaaaaqm","1","1"
"4944","plckl2c2wqi","1","1"
"4945","s1600","1","2"
"4946","erl508015f2_online","1","1"
"4947","jpg","1","1"
"4948","fnilvj0tt8a","1","1"
"4949","vojapqfyhti","1","1"
"4950","aaaaaaaaaqu","1","1"
"4951","pyogj_puhhy","1","1"
"4952","fig1d","1","1"
"4953","png","1","1"
"4954","feed","1","1"
"4955","html","1","1"
"4956","food","2","27"
"4957","waste","2","15"
"4958","delusions","2","1"
"4959","couple","2","1"
"4960","months","2","1"
"4961","convened","2","1"
"4962","tomorrow","2","1"
"4963","eat","2","5"
"4964","keynotes","2","1"
"4965","predictably","2","1"
"4966","mark","2","3"
"4967","bittman","2","3"
"4968","pollan","2","2"
"4969","featured","2","1"
"4970","movement","2","4"
"4971","activists","2","1"
"4972","chefs","2","1"
"4973","journalists","2","2"
"4974","talked","2","1"
"4975","sustainably","2","1"
"4976","healthfully","2","1"
"4977","subsidizing","2","1"
"4978","unhealthy","2","1"
"4979","subsidize","2","2"
"4980","broccoli","2","2"
"4981","sounds","2","1"
"4982","reading","2","1"
"4983","gather","2","1"
"4984","refrain","2","1"
"4985","rail","2","1"
"4986","gmos","2","1"
"4987","processed","2","1"
"4988","foods","2","4"
"4989","horrid","2","1"
"4990","confined","2","1"
"4991","livestock","2","2"
"4992","operations","2","1"
"4993","rally","2","1"
"4994","grow","2","1"
"4995","organically","2","1"
"4996","range","2","5"
"4997","antibiotic","2","2"
"4998","diversified","2","1"
"4999","yuppies","2","1"
"5000","shop","2","1"
"5001","frequent","2","1"
"5002","easy","2","1"
"5003","eats","2","2"
"5004","bread","2","2"
"5005","grains","2","2"
"5006","sugar","2","2"
"5007","incredible","2","1"
"5008","quality","2","6"
"5009","fresh","2","1"
"5010","herbs","2","1"
"5011","fruits","2","2"
"5012","vegetables","2","3"
"5013","meat","2","2"
"5014","paycheck","2","1"
"5015","market","2","1"
"5016","proliferated","2","1"
"5017","profited","2","1"
"5018","wildly","2","1"
"5019","walmart","2","1"
"5020","organic","2","10"
"5021","business","2","1"
"5022","competitive","2","1"
"5023","pressure","2","1"
"5024","shhhh","2","1"
"5025","isn","2","4"
"5026","stuff","2","1"
"5027","book","2","3"
"5028","sales","2","1"
"5029","engagements","2","1"
"5030","produced","2","2"
"5031","consumed","2","1"
"5032","greener","2","1"
"5033","sustainable","2","1"
"5034","sadly","2","1"
"5035","attendance","2","1"
"5036","shed","2","2"
"5037","scientific","2","3"
"5038","pragmatic","2","1"
"5039","single","2","5"
"5040","wonk","2","1"
"5041","sight","2","1"
"5042","guys","2","1"
"5043","couldn","2","1"
"5044","invited","2","1"
"5045","ezra","2","1"
"5046","klein","2","1"
"5047","brad","2","1"
"5048","plummer","2","1"
"5049","foodie","2","1"
"5050","incentives","2","10"
"5051","yeah","2","1"
"5052","boring","2","1"
"5053","polices","2","1"
"5054","replacing","2","1"
"5055","listening","2","1"
"5056","foodies","2","3"
"5057","nuts","2","2"
"5058","water","2","7"
"5059","briefly","2","1"
"5060","jour","2","1"
"5061","throw","2","1"
"5062","heck","2","1"
"5063","country","2","3"
"5064","incredibly","2","1"
"5065","incomes","2","1"
"5066","basket","2","1"
"5067","california","2","1"
"5068","productivity","2","2"
"5069","fruit","2","1"
"5070","legumes","2","1"
"5071","remarkable","2","1"
"5072","coincidence","2","2"
"5073","geography","2","1"
"5074","soils","2","3"
"5075","gigantic","2","1"
"5076","canal","2","1"
"5077","consume","2","2"
"5078","europeans","2","1"
"5079","scarce","2","2"
"5080","careful","2","1"
"5081","picky","2","2"
"5082","skinnier","2","1"
"5083","convenience","2","1"
"5084","cost","2","2"
"5085","pay","2","1"
"5086","foodism","2","1"
"5087","accentuates","2","1"
"5088","prepare","2","1"
"5089","absolutely","2","1"
"5090","lovely","2","1"
"5091","implemented","2","1"
"5092","eliminate","2","1"
"5093","portion","2","1"
"5094","happen","2","2"
"5095","sinse","2","1"
"5096","inelastic","2","1"
"5097","temptation","2","1"
"5098","substitute","2","1"
"5099","goal","2","2"
"5100","eliminating","2","1"
"5101","externality","2","1"
"5102","pollution","2","1"
"5103","homeless","2","1"
"5104","income","2","1"
"5105","modest","2","1"
"5106","incentive","2","1"
"5107","payments","2","1"
"5108","tax","2","2"
"5109","entice","2","1"
"5110","restaurants","2","1"
"5111","grocery","2","1"
"5112","stores","2","1"
"5113","thrown","2","1"
"5114","correcting","2","1"
"5115","sunk","2","1"
"5116","twisted","2","1"
"5117","cemented","2","1"
"5118","legal","2","1"
"5119","commodity","2","1"
"5120","problems","2","2"
"5121","biggest","2","1"
"5122","distortions","2","1"
"5123","corrected","2","1"
"5124","thoughtful","2","1"
"5125","tweaks","2","1"
"5126","charging","2","1"
"5127","premiums","2","1"
"5128","soybeans","2","1"
"5129","hands","2","1"
"5130","cash","2","2"
"5131","unjustly","2","1"
"5132","landowners","2","1"
"5133","odds","2","1"
"5134","politicians","2","1"
"5135","handing","2","1"
"5136","senator","2","1"
"5137","james","2","4"
"5138","inhofe","2","1"
"5139","embracing","2","1"
"5140","gonna","2","1"
"5141","worry","2","1"
"5142","spike","2","1"
"5143","diminish","2","1"
"5144","poorer","2","1"
"5145","hungry","2","1"
"5146","hearts","2","1"
"5147","forks","2","1"
"5148","naive","2","1"
"5149","paying","2","1"
"5150","attention","2","2"
"5151","reasonable","2","1"
"5152","coherent","2","3"
"5153","improving","2","1"
"5154","feeding","2","1"
"5155","everyones","2","1"
"5156","biocycle","2","1"
"5157","uploads","2","1"
"5158","nytfoodfortomorrow","2","1"
"5159","produce","2","3"
"5160","washingtonpost","2","1"
"5161","wonkblog","2","1"
"5162","wasted","2","1"
"5163","united","2","2"
"5164","states","2","5"
"5165","ers","2","1"
"5166","usda","2","1"
"5167","aspx","2","1"
"5168","greedgreengrains","2","1"
"5169","rotations","2","1"
"5170","cure","2","1"
"5171","zones","2","2"
"5172","ecosystem","1","1"
"5173","balance","1","1"
"5174","captured","1","1"
"5175","art","1","1"
"5176","culture","1","1"
"5177","visitors","1","1"
"5178","ominously","1","1"
"5179","titled","1","1"
"5180","sculpture","1","1"
"5181","collapse","1","1"
"5182","puzzled","1","1"
"5183","pyramid","1","1"
"5184","gallon","1","1"
"5185","jars","1","2"
"5186","step","1","1"
"5187","closer","1","1"
"5188","stacked","1","1"
"5189","feet","1","2"
"5190","side","1","1"
"5191","multitude","1","1"
"5192","exquisitely","1","1"
"5193","detailed","1","2"
"5194","marine","1","1"
"5195","specimens","1","1"
"5196","supporting","2","4"
"5197","sullivan","2","2"
"5198","robust","2","3"
"5199","nitrogen","2","3"
"5200","fixation","2","2"
"5201","imply","2","2"
"5202","alteration","2","2"
"5203","benjamin","2","2"
"5204","kolby","2","1"
"5205","smith","2","1"
"5206","alan","2","1"
"5207","townsend","2","1"
"5208","megan","2","2"
"5209","nasto","2","1"
"5210","sasha","2","1"
"5211","robin","2","1"
"5212","chazdon","2","1"
"5213","cory","2","1"
"5214","cleveland","2","1"
"5250","hydroxyapatite","2","2"
"5251","spherules","2","2"
"5252","insight","2","3"
"5253","subretinal","2","2"
"5254","pigment","2","2"
"5255","epithelial","2","3"
"5256","deposit","2","2"
"5257","formation","2","6"
"5258","aging","2","2"
"5259","richard","2","2"
"5260","valentina","2","1"
"5261","reffatto","2","1"
"5262","bundy","2","1"
"5263","elod","2","1"
"5264","kortvely","2","1"
"5265","jane","2","1"
"5266","flinn","2","1"
"5267","antonio","2","1"
"5268","lanzirotti","2","1"
"5269","emrys","2","1"
"5270","jones","2","2"
"5271","mcphail","2","1"
"5272","sarah","2","1"
"5273","fearn","2","1"
"5274","karsten","2","1"
"5275","boldt","2","1"
"5276","marius","2","2"
"5277","ueffing","2","1"
"5278","savanjeet","2","1"
"5279","twentieth","1","1"
"5280","surge","1","1"
"5281","excess","1","3"
"5282","mortality","1","1"
"5283","social","1","1"
"5284","sciences","1","3"
"5285","historical","1","1"
"5286","birth","1","1"
"5287","cohorts","1","2"
"5288","female","1","1"
"5289","expectancy","1","1"
"5290","adulthood","1","1"
"5291","demographic","1","1"
"5292","phenomenon","1","1"
"5293","emerged","1","2"
"5294","born","1","1"
"5295","1800s","1","1"
"5296","erosion","2","2"
"5297","arctic","2","2"
"5298","geological","2","3"
"5299","latitudes","2","2"
"5300","store","2","1"
"5301","millennial","2","1"
"5302","timescales","2","2"
"5303","thousands","2","1"
"5304","approximately","2","1"
"5305","stock","2","3"
"5306","permafrost","2","1"
"5307","thaw","2","1"
"5308","expose","2","1"
"5309","mineralization","2","1"
"5310","co2","2","4"
"5311","eroded","2","2"
"5312","transferred","2","1"
"5313","rivers","2","3"
"5314","escapes","2","1"
"5315","degradation","2","2"
"5316","river","2","3"
"5317","transport","2","2"
"5318","buried","2","1"
"5319","marine","2","5"
"5320","sediments","2","2"
"5321","thousand","2","1"
"5322","recognition","2","1"
"5323","erosional","2","1"
"5324","flux","2","4"
"5325","fate","2","2"
"5326","particulate","2","1"
"5327","poc","2","7"
"5328","remains","2","5"
"5329","poorly","2","5"
"5330","constrained","2","1"
"5331","quantify","2","1"
"5332","mackenzie","2","2"
"5333","sediment","2","2"
"5334","supplier","2","1"
"5335","ocean","2","2"
"5336","assess","2","1"
"5337","combine","2","1"
"5338","measurements","2","2"
"5339","radiocarbon","2","2"
"5340","stable","2","5"
"5341","isotopes","2","1"
"5342","element","2","6"
"5343","rock","2","1"
"5344","biospheric","2","3"
"5345","resided","2","1"
"5346","basin","2","4"
"5347","millennia","2","1"
"5348","age","2","5"
"5349","annual","2","3"
"5350","calculate","2","1"
"5351","teragrams","2","1"
"5352","drawdown","2","1"
"5353","silicate","2","1"
"5354","weathering","2","1"
"5355","offshore","2","2"
"5356","efficient","2","2"
"5357","burial","2","1"
"5358","holocene","2","1"
"5359","suggesting","2","3"
"5360","latitude","2","1"
"5361","beating","1","1"
"5362","stoner","1","3"
"5363","elements","1","3"
"5364","ferromagnetic","1","5"
"5365","metals","1","2"
"5366","cobalt","1","1"
"5367","nickel","1","1"
"5368","manganese","1","2"
"5369","unfilled","1","1"
"5370","shell","1","1"
"5371","adjacent","1","3"
"5372","periodic","1","1"
"5373","table","1","1"
"5374","product","1","1"
"5375","exchange","1","3"
"5376","integral","1","1"
"5377","unity","1","1"
"5378","spontaneous","1","1"
"5379","spin","1","4"
"5380","ordering","1","1"
"5381","emerge","1","2"
"5382","demonstrate","1","3"
"5383","alter","1","1"
"5384","electronic","1","3"
"5385","diamagnetic","1","1"
"5386","copper","1","1"
"5387","paramagnetic","1","1"
"5388","overcome","1","1"
"5389","metallic","1","2"
"5390","thin","1","1"
"5391","films","1","1"
"5392","c60","1","1"
"5393","layers","1","2"
"5394","emergent","1","1"
"5395","metal","1","4"
"5396","quenched","1","1"
"5397","thicknesses","1","1"
"5398","material","1","1"
"5399","magnetization","1","2"
"5400","easily","1","1"
"5401","measurable","1","1"
"5402","magnetometry","1","1"
"5403","muon","1","1"
"5404","insight","1","1"
"5405","distribution","1","1"
"5406","depolarization","1","1"
"5407","process","1","3"
"5408","muons","1","1"
"5409","implanted","1","1"
"5410","localized","1","1"
"5411","ordered","1","1"
"5412","interface","1","3"
"5413","functional","1","3"
"5414","based","1","1"
"5415","hardening","1","1"
"5416","atoms","1","1"
"5417","owing","1","1"
"5418","transfer","1","4"
"5419","exploitation","1","1"
"5420","coupling","1","4"
"5421","design","1","2"
"5422","metamaterials","1","1"
"5423","abundant","1","2"
"5424","toxic","1","1"
"5425","components","1","3"
"5426","organic","1","1"
"5427","semiconductors","1","1"
"5428","charge","1","1"
"5429","polarization","1","1"
"5430","consequences","1","1"
"5431","devices","1","1"
"5432","power","1","2"
"5433","computing","1","1"
"5434","applications","1","1"
"5435","refs","1","1"
"5436","compare","2","2"
"5437","modelling","2","4"
"5438","act","2","3"
"5439","clarion","2","1"
"5457","regenerative","2","1"
"5458","liver","2","3"
"5459","appreciated","2","1"
"5460","maintenance","2","1"
"5461","mice","2","5"
"5462","supported","2","3"
"5463","signals","2","4"
"5464","adjacent","2","1"
"5465","vein","2","1"
"5466","mistargeted","2","1"
"5467","mitochondrial","2","13"
"5468","proteins","2","8"
"5469","activate","2","2"
"5470","proteostatic","2","1"
"5471","proteome","2","2"
"5472","originates","2","1"
"5473","genes","2","5"
"5474","transported","2","1"
"5475","mitochondria","2","7"
"5476","machineries","2","1"
"5477","maintain","2","1"
"5478","specificity","2","1"
"5479","import","2","4"
"5480","sorting","2","2"
"5481","tim23","2","1"
"5482","translocase","2","1"
"5483","responsible","2","3"
"5484","precursor","2","4"
"5485","intermembrane","2","2"
"5486","assembly","2","2"
"5487","machinery","2","1"
"5488","biogenesis","2","2"
"5489","dysfunction","2","2"
"5490","diminishing","2","1"
"5491","substrate","2","1"
"5492","systemic","2","1"
"5493","pathology","2","1"
"5494","organelle","2","1"
"5495","organismal","2","1"
"5496","responses","2","10"
"5497","unknown","2","2"
"5498","comprehensive","2","2"
"5499","transcriptome","2","1"
"5500","defect","2","1"
"5501","stress","2","4"
"5502","defects","2","1"
"5503","proteasome","2","1"
"5504","machine","2","1"
"5505","clearance","2","1"
"5506","proteasomal","2","1"
"5507","modulated","2","1"
"5508","proportion","2","1"
"5509","quantity","2","1"
"5510","mislocalized","2","1"
"5511","propose","2","2"
"5512","unfolded","2","1"
"5513","activated","2","4"
"5514","mistargeting","2","1"
"5515","upram","2","2"
"5516","buffering","2","1"
"5517","slowdown","2","1"
"5518","counteracting","2","1"
"5519","pathologies","2","1"
"5520","contributed","2","1"
"5521","codon","1","4"
"5522","eukaryotes","1","2"
"5523","termination","1","2"
"5524","translating","1","1"
"5525","ribosome","1","2"
"5526","encounters","1","1"
"5527","universally","1","1"
"5528","conserved","1","5"
"5529","codons","1","8"
"5530","uaa","1","1"
"5531","uag","1","1"
"5532","uga","1","1"
"5533","recognize","1","2"
"5534","ribosomal","1","5"
"5535","site","1","4"
"5536","nascent","1","1"
"5537","chain","1","1"
"5538","bacteria","1","4"
"5539","decode","1","1"
"5540","separate","1","1"
"5541","differing","1","1"
"5542","specificities","1","1"
"5543","bases","1","3"
"5544","rely","1","1"
"5545","evolutionarily","1","2"
"5546","unrelated","1","1"
"5547","omnipotent","1","1"
"5548","erf1","1","6"
"5549","discrimination","1","1"
"5550","cryo","1","5"
"5551","structures","1","13"
"5552","mammalian","1","3"
"5553","binding","1","8"
"5554","flips","1","1"
"5555","nucleotide","1","4"
"5556","a1825","1","1"
"5557","18s","1","2"
"5558","stacks","1","1"
"5559","configuration","1","1"
"5560","pulls","1","1"
"5561","fourth","1","1"
"5562","position","1","1"
"5563","stabilized","1","1"
"5564","stacking","1","1"
"5565","g626","1","1"
"5566","rrna","1","3"
"5567","exploits","1","2"
"5568","nucleotides","1","1"
"5569","selection","1","1"
"5570","compaction","1","1"
"5571","compacted","1","1"
"5572","conformation","1","1"
"5573","favoured","1","1"
"5574","network","1","2"
"5575","essential","1","2"
"5576","residues","1","1"
"5577","constrains","1","1"
"5578","identity","1","1"
"5579","provide","1","5"
"5580","eukaryotic","1","4"
"5581","mechanisms","1","5"
"5582","canonical","1","1"
"5583","premature","1","1"
"5623","insights","2","3"
"5624","opioid","2","2"
"5625","μor","2","5"
"5626","efficacy","2","2"
"5627","effective","2","2"
"5628","analgesics","2","1"
"5629","ray","2","3"
"5630","murine","2","1"
"5631","bound","2","5"
"5632","morphinan","2","1"
"5633","agonist","2","2"
"5634","bu72","2","2"
"5635","mimetic","2","1"
"5636","camelid","2","1"
"5637","antibody","2","1"
"5638","fragment","2","1"
"5639","stabilized","2","1"
"5640","binding","2","5"
"5641","pocket","2","3"
"5642","subtle","2","2"
"5643","differ","2","1"
"5644","adrenergic","2","1"
"5645","β2ar","2","2"
"5646","muscarinic","2","3"
"5647","rearrangement","2","1"
"5648","packing","2","1"
"5649","conserved","2","4"
"5650","amino","2","3"
"5651","acids","2","2"
"5652","core","2","3"
"5653","illustrate","2","1"
"5654","ligand","2","2"
"5655","conformationally","2","1"
"5656","linked","2","3"
"5657","triad","2","1"
"5658","additionally","2","1"
"5659","extensive","2","2"
"5660","polar","2","1"
"5661","cytoplasmic","2","1"
"5662","domains","2","1"
"5663","propagation","2","1"
"5664","crucial","1","4"
"5665","hsp70","1","6"
"5666","chaperone","1","2"
"5667","unlocks","1","1"
"5668","metazoan","1","5"
"5669","disaggregation","1","5"
"5670","hallmark","1","1"
"5671","stressed","1","1"
"5672","ageing","1","2"
"5673","characterize","1","2"
"5674","pathophysiological","1","1"
"5675","healthy","1","2"
"5676","effectively","1","1"
"5677","eliminate","1","1"
"5678","indicating","1","1"
"5679","exist","1","1"
"5680","metazoans","1","1"
"5681","shock","1","1"
"5682","disaggregase","1","2"
"5683","hsp100","1","1"
"5684","human","1","10"
"5685","hsp110","1","1"
"5686","poor","1","1"
"5687","vitro","1","1"
"5688","unresolved","1","1"
"5689","conundrum","1","1"
"5690","synergic","1","1"
"5691","cooperation","1","1"
"5692","complexed","1","1"
"5693","chaperones","1","1"
"5694","classes","1","1"
"5695","unleashes","1","1"
"5696","nematode","1","1"
"5697","mixed","1","2"
"5698","class","1","3"
"5699","transient","1","2"
"5700","involve","1","1"
"5701","complementary","1","1"
"5702","charged","1","1"
"5703","domains","1","8"
"5704","carboxy","1","1"
"5705","terminal","1","3"
"5706","flexible","1","2"
"5707","respect","1","1"
"5708","subunit","1","4"
"5709","composition","1","3"
"5710","initiate","1","1"
"5711","order","1","1"
"5712","cooperative","1","1"
"5713","machinery","1","3"
"5714","finely","1","1"
"5715","regulatable","1","1"
"5716","integration","1","1"
"5717","hypoxia","1","4"
"5718","inducible","1","4"
"5719","hifs","1","3"
"5720","coordinate","1","1"
"5721","oxygen","1","2"
"5722","regulating","1","1"
"5723","transcriptional","1","1"
"5724","programs","1","2"
"5725","erythropoiesis","1","1"
"5726","angiogenesis","1","1"
"5727","promote","1","1"
"5728","progression","1","1"
"5729","tumours","1","1"
"5730","making","1","1"
"5731","attractive","1","1"
"5732","anticancer","1","1"
"5733","transcriptionally","1","2"
"5734","consist","1","1"
"5735","hif","1","8"
"5736","arnt","1","6"
"5737","called","1","1"
"5738","subunits","1","7"
"5739","describe","1","2"
"5740","heterodimers","1","1"
"5741","include","1","1"
"5742","element","1","2"
"5743","quaternary","1","1"
"5744","architecture","1","3"
"5745","shared","1","1"
"5746","spirals","1","1"
"5747","distinct","1","2"
"5748","pockets","1","2"
"5749","observed","1","4"
"5750","permit","1","1"
"5751","domain","1","6"
"5752","encapsulated","1","1"
"5753","sites","1","6"
"5754","interfacial","1","1"
"5755","cavity","1","2"
"5756","heterodimerization","1","1"
"5757","dna","1","6"
"5758","reading","1","1"
"5759","head","1","1"
"5760","rotates","1","1"
"5761","cooperates","1","1"
"5762","distal","1","1"
"5763","bind","1","1"
"5764","mutations","1","4"
"5765","linked","1","4"
"5766","cancers","1","1"
"5767","map","1","1"
"5768","establish","1","1"
"5769","renewing","1","2"
"5770","diploid","1","2"
"5771","axin2","1","2"
"5772","fuel","1","1"
"5773","homeostatic","1","3"
"5774","renewal","1","3"
"5775","liver","1","6"
"5776","hepatocytes","1","4"
"5777","uninjured","1","1"
"5778","remained","1","2"
"5779","question","1","2"
"5780","lineage","1","1"
"5781","tracing","1","1"
"5782","wnt","1","2"
"5783","responsive","1","1"
"5784","gene","1","2"
"5785","mice","1","3"
"5786","identify","1","6"
"5787","population","1","3"
"5788","proliferating","1","1"
"5789","vein","1","2"
"5790","lobule","1","2"
"5791","pericentral","1","3"
"5792","express","1","1"
"5793","progenitor","1","1"
"5794","marker","1","1"
"5795","tbx3","1","2"
"5796","differ","1","1"
"5797","mature","1","1"
"5798","polyploid","1","2"
"5799","descendants","1","1"
"5800","differentiate","1","1"
"5801","negative","1","1"
"5802","replace","1","1"
"5803","endothelial","1","1"
"5804","signals","1","2"
"5805","constituting","1","2"
"5806","niche","1","2"
"5807","subserves","1","1"
"5808","hepatocyte","1","1"
"5809","anatomical","1","1"
"5810","regulate","1","1"
"5811","propagation","1","1"
"5812","conformational","1","2"
"5813","opioid","1","2"
"5814","activation","1","3"
"5815","receptors","1","10"
"5816","µors","1","1"
"5817","activated","1","2"
"5818","structurally","1","1"
"5819","agonists","1","1"
"5820","endogenous","1","5"
"5821","endorphin","1","1"
"5822","peptides","1","1"
"5823","morphine","1","1"
"5824","methadone","1","1"
"5825","μor","1","3"
"5826","inactive","1","1"
"5827","agonist","1","7"
"5828","huang","1","1"
"5829","ref","1","1"
"5830","snapshots","1","1"
"5831","beginning","1","1"
"5832","signalling","1","1"
"5833","event","1","1"
"5834","sequence","1","4"
"5835","span","1","2"
"5836","solution","1","1"
"5837","nmr","1","1"
"5838","purified","1","1"
"5839","preparation","1","1"
"5840","amphiphile","1","1"
"5841","environment","1","1"
"5842","spectra","1","1"
"5843","absence","1","2"
"5844","ligand","1","2"
"5845","presence","1","4"
"5846","affinity","1","1"
"5847","bu72","1","2"
"5848","mimetic","1","2"
"5849","nanobody","1","2"
"5850","transmembrane","1","3"
"5851","segments","1","1"
"5852","tm5","1","4"
"5853","tm6","1","4"
"5854","required","1","1"
"5855","engagement","1","1"
"5856","completely","1","1"
"5857","revealing","1","1"
"5858","weak","1","1"
"5859","allosteric","1","1"
"5860","pocket","1","3"
"5861","adrenergic","1","1"
"5862","unexpectedly","1","3"
"5863","find","1","1"
"5864","larger","1","2"
"5865","spectral","1","1"
"5866","loop","1","4"
"5867","helix","1","2"
"5868","compared","1","1"
"5869","play","1","1"
"5870","initial","1","2"
"5871","interaction","1","3"
"5872","engaged","1","1"
"5873","involved","1","2"
"5874","specificity","1","1"
"5875","suggested","1","1"
"5876","family","1","2"
"5877","mevalonate","2","1"
"5878","symbiotic","2","3"
"5879","signaling","2","4"
"5880","rhizobia","2","1"
"5881","arbuscular","2","1"
"5882","mycorrhizal","2","1"
"5883","fungi","2","1"
"5884","perceived","2","1"
"5885","host","2","1"
"5886","legume","2","1"
"5887","plasma","2","2"
"5888","trigger","2","1"
"5889","sustained","2","1"
"5890","oscillations","2","3"
"5891","perinuclear","2","1"
"5892","ca2","2","7"
"5893","concentration","2","1"
"5894","spiking","2","2"
"5895","intimate","1","1"
"5896","partnerships","1","1"
"5897","illuminates","1","1"
"5898","symbiosis","1","2"
"5899","major","1","3"
"5900","player","1","1"
"5901","egg","1","1"
"5902","tiny","1","2"
"5903","hawaiian","1","1"
"5904","bobtail","1","1"
"5905","squid","1","2"
"5906","begins","1","1"
"5907","remarkable","1","1"
"5908","sucks","1","1"
"5909","amount","1","1"
"5910","seawater","1","1"
"5911","mantle","1","6"
"5912","neural","1","1"
"5913","vitality","1","3"
"5914","psychological","1","2"
"5915","cognitive","1","2"
"5916","term","1","1"
"5917","describes","1","1"
"5918","style","1","1"
"5919","motor","1","2"
"5920","actions","1","1"
"5921","performed","1","1"
"5922","rude","1","1"
"5923","gentle","1","1"
"5924","represent","1","2"
"5925","characterizing","1","2"
"5926","conscious","1","1"
"5927","unconscious","1","1"
"5928","bodily","1","1"
"5929","communication","1","1"
"5930","importance","1","2"
"5931","interpersonal","1","1"
"5932","virtually","1","1"
"5933","neglected","1","1"
"5934","neuroscience","1","1"
"5935","saline","1","4"
"5936","fluids","1","10"
"5937","subducting","1","2"
"5938","slab","1","1"
"5939","fluid","1","3"
"5940","rich","1","2"
"5941","diamonds","1","4"
"5942","infiltration","1","1"
"5943","lithospheric","1","4"
"5944","controlling","1","2"
"5945","abrupt","1","1"
"5946","physical","1","1"
"5947","root","1","2"
"5948","diamond","1","4"
"5949","origin","1","2"
"5950","constrained","1","1"
"5951","trapped","1","1"
"5952","means","1","1"
"5953","percolate","1","1"
"5954","deep","1","3"
"5955","evolutionary","1","2"
"5956","trend","1","1"
"5957","identifying","1","2"
"5958","silicic","1","1"
"5959","carbonatitic","1","1"
"5960","melts","1","1"
"5961","northwest","1","1"
"5962","territories","1","1"
"5963","canada","1","1"
"5964","rock","1","1"
"5965","situ","1","1"
"5966","melting","1","2"
"5967","compositional","1","1"
"5968","transitions","1","1"
"5969","traverse","1","1"
"5970","peridotite","1","1"
"5971","eclogite","1","1"
"5972","lithosphere","1","1"
"5973","chemistry","1","1"
"5974","strontium","1","1"
"5975","isotopic","1","1"
"5976","compositions","1","1"
"5977","timing","1","1"
"5978","mesozoic","1","1"
"5979","plate","1","1"
"5980","north","1","1"
"5981","america","1","1"
"5982","imply","1","1"
"5983","association","1","1"
"5984","subduction","1","2"
"5985","metasomatism","1","1"
"5986","emphasizing","1","1"
"5987","derived","1","3"
"5988","affecting","1","1"
"5989","dynamin","1","9"
"5990","tetramer","1","4"
"5991","mechanochemical","1","1"
"5992","prototype","1","1"
"5993","superfamily","1","1"
"5994","gtpases","1","1"
"5995","shape","1","3"
"5996","remodel","1","1"
"5997","membranes","1","1"
"5998","predominantly","1","1"
"5999","tetramers","1","1"
"6000","cytosol","1","1"
"6001","oligomerize","1","1"
"6002","neck","1","1"
"6003","clathrin","1","1"
"6004","coated","1","1"
"6005","vesicles","1","1"
"6006","constriction","1","2"
"6007","subsequent","1","1"
"6008","scission","1","1"
"6009","previous","1","2"
"6010","dimers","1","1"
"6011","assembly","1","3"
"6012","unclear","1","1"
"6013","free","1","1"
"6014","combining","1","1"
"6015","mutational","1","2"
"6016","oligomerization","1","2"
"6017","measurements","1","3"
"6018","markov","1","1"
"6019","intramolecular","1","1"
"6020","autoinhibitory","1","1"
"6021","elucidate","1","1"
"6022","interfere","1","1"
"6023","autoinhibition","1","1"
"6024","lead","1","1"
"6025","congenital","1","1"
"6026","muscle","1","1"
"6027","disorders","1","2"
"6028","charcot","1","1"
"6029","marie","1","1"
"6030","tooth","1","1"
"6031","neuropathy","1","1"
"6032","centronuclear","1","1"
"6033","myopathy","1","1"
"6034","notably","1","1"
"6035","bent","1","1"
"6036","assembles","1","2"
"6037","handed","1","1"
"6038","helical","1","1"
"6039","oligomer","1","1"
"6040","defined","1","2"
"6041","diameter","1","1"
"6042","function","1","5"
"6043","incompressible","1","3"
"6044","osmium","1","2"
"6045","static","1","3"
"6046","pressures","1","3"
"6047","gigapascals","1","7"
"6048","exceptional","1","1"
"6049","elemental","1","1"
"6050","ambient","1","1"
"6051","cohesive","1","1"
"6052","energies","1","2"
"6053","behaviour","1","1"
"6054","understood","1","1"
"6055","studied","1","1"
"6056","powder","1","1"
"6057","diffraction","1","1"
"6058","multi","1","1"
"6059","megabar","1","1"
"6060","stage","1","1"
"6061","anvil","1","1"
"6062","accurate","1","1"
"6063","ensured","1","1"
"6064","obtaining","1","1"
"6065","equations","1","1"
"6066","gold","1","1"
"6067","platinum","1","3"
"6068","tungsten","1","1"
"6069","experiments","1","1"
"6070","retains","1","1"
"6071","packed","1","1"
"6072","compression","1","2"
"6073","molar","1","1"
"6074","volume","1","1"
"6075","monotonically","1","1"
"6076","decreases","1","1"
"6077","unit","1","1"
"6078","exhibits","1","1"
"6079","anomalies","1","1"
"6080","approximately","1","1"
"6081","dynamical","1","1"
"6082","calculations","1","1"
"6083","anomaly","1","2"
"6084","signature","1","1"
"6085","topological","1","1"
"6086","fermi","1","1"
"6087","valence","1","1"
